objectid,filename,youtubeid,vimeoid,identifier,record_level,source,periodical_name,periodical_type,volume,month,issue_number,date,contents,article_identifier,source_heading,title,creator,pages,,nature1_heading,nature2_heading,abstract,language,biographical_heading,corporate_name_heading,film_description_heading,TV_description_heading,subject,indexing_history,link,type,format,availability,link_external,access_conditions,location
upfiperiod_000167,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p124.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.048,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Warlock: The Armageddon. [Short Film Review],"Harris, Judith P.",p. 124 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000168,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_01.jpg?raw=true,,,UPFI-PER-2025-00006,Issue Record,Teddy Co Collection,Cinema Scope,Magazine,17,Summer,63,2015,,,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)","Cinema Scope, Vol. 17, no. 63 (Summer 2015)",,,,,,,eng,,,,,,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000169,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_05.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.001,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",Editor's Note. [Editorial],"Peranson, Mark",p. 5 (1 p),,ED Editorial,,,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000170,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_06.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.002,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",Cock and Bull Stories: Miguel Gomes on Arabian Nights. [Interview],"Peranson, Mark",pp. 6-12 (8 p),,I Interview,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000171,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_13.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.003,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",In Dreams Begin Responsibilities: The Films of Patricio Guzman. [Article],"Nelson, Max",pp. 13-15 (2 p),,A Article,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000172,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_16.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.004,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",Wild Things: The Strange Cinema of Jack Garfein. [Article],"Rennebohm, Kate",pp. 16-19 (4 p),,A Article,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000173,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_20.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.005,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",The Movie Chaser: Charles Willeford on Film. [Interview],"Rogers, Sean",pp. 20-22 (3 p),,I Interview,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000174,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_23.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.006,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",What Does it All Mean?: Canada's All-Time Top Ten List. [List],"Nayman, Adam",pp. 23-25 (3 p),,L List,IL Illustration(s); F Filmography,,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000175,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_26.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.007,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",Joyce Wieland: Word of Mouth. [Article],"La France, Samuel",pp. 26-29 (4 p),,A Article,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000176,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_30.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.008,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)",Implications of a Totality: Frames for the Films of Joseph Bernard. [Article],"Coldrion, Phil",pp. 30-34 (5 p),,A Article,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000177,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinema%20Scope%2063%20with%20Watermark/Cinema%20Scope%2063_Page_35.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,2015,,UPFI-PER-2025-00006.009,"Cinema Scope, Vol. 17, no. 63 (Summer 2015)","My God, It's Full of Starts. [Festival Report]","Peranson, Mark",pp. 35-37 (3 p),,FR Festival Report,IL Illustration(s),,eng,,,,,ARTHOUSE FILMS; INDEPENDENT FILMS; FESTIVALS,2025-06-20 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000168,Image;StillImage,image/jpg,Yes,https://cinema-scope.com/cinema-scope-magazine/issue-63-table-of-contents/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
